,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,listingSubType.is_FSBA,listingSubType.is_openHouse,newConstructionType,unit,listingSubType.is_newHome,listingSubType.is_FSBO,listingSubType.is_accepting_backup_offers
2687,1970-01-01,SINGLE_FAMILY,5183.0,"304 S 15th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.232704162597656,-77.93010711669922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=8kQ79GygGxK-CaDE3uN9b1HTZNA=",201000,3.0,-77.93011,34.232704,RECENTLY_SOLD,305352769,,-1,2.0,1200.0,USA,USD,sqft,,,,,,,,
2692,1970-01-01,SINGLE_FAMILY,8712.0,"1615 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/71111554fa2478eab4d809fab75adbaa-p_e.jpg,218000,3.0,-77.92855,34.24066,RECENTLY_SOLD,54300872,,-1,1.0,1465.0,USA,USD,sqft,True,,,,,,,
2699,1970-01-01,SINGLE_FAMILY,0.25,"615 Anderson St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/fca79ea42a9b28b5b2ab638755332d9e-p_e.jpg,208000,3.0,-77.938736,34.24351,RECENTLY_SOLD,54300304,,-1,1.0,1262.0,USA,USD,acres,True,,,,,,,
2702,1970-01-01,SINGLE_FAMILY,2178.0,"316 McRae St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/18dfcb2ba042e4f692776ec91d21d096-p_e.jpg,215000,3.0,-77.939766,34.24034,RECENTLY_SOLD,54300579,,-1,2.0,1066.0,USA,USD,sqft,True,,,,,,,
2704,1970-01-01,SINGLE_FAMILY,0.12,"109 S 12th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/8bac9175e094b8d70bd629766d639758-p_e.jpg,212000,3.0,-77.93357,34.234924,RECENTLY_SOLD,54302118,,-1,2.0,1224.0,USA,USD,sqft,True,,,,,,,
2705,1970-01-01,SINGLE_FAMILY,0.2,"806 S 16th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/41c3b5b3fe85215c7998400484d876d6-p_e.jpg,219000,3.0,-77.928055,34.22639,RECENTLY_SOLD,54311480,,-1,2.0,1248.0,USA,USD,sqft,True,,,,,,,
2713,1970-01-01,SINGLE_FAMILY,8276.4,"1019 N 8th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/72db0184209f4d2c6517191cf509b5a6-p_e.jpg,215000,3.0,-77.94108,34.248196,RECENTLY_SOLD,54299505,,-1,2.0,1040.0,USA,USD,sqft,True,,,,,,,
2717,1970-01-01,SINGLE_FAMILY,2178.0,"1510 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/876d1eb2af7df6a9b602e458fec17a81-p_e.jpg,206000,2.0,-77.929886,34.240032,RECENTLY_SOLD,54300880,,-1,1.0,1164.0,USA,USD,sqft,True,,,,,,,
2719,1970-01-01,SINGLE_FAMILY,0.28999081726354,"609 N 23rd St, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/8a4e1e13a23362db5ef08afdfc035d5a-p_e.jpg,205000,3.0,-77.920586,34.246662,RECENTLY_SOLD,54299864,,-1,1.0,1330.0,USA,USD,acres,True,,,,,,,
2722,1970-01-01,SINGLE_FAMILY,8712.0,"1106 Fanning St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.244441986083984,-77.93507385253906&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=16b0dU_5i4BZ9ASoPhfEc8i6wU0=",215000,3.0,-77.935074,34.244442,RECENTLY_SOLD,54300681,,-1,2.0,1800.0,USA,USD,sqft,,,,,,,,
2723,1970-01-01,SINGLE_FAMILY,4800.0,"405 S 18th St, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.231689453125,-77.92534637451172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=G_wQp1fk6k1rMszAhgWzVinOt-s=",205000,3.0,-77.92535,34.23169,RECENTLY_SOLD,54310058,,-1,1.0,1196.0,USA,USD,sqft,,,,,,,,
2727,1970-01-01,SINGLE_FAMILY,5183.0,"304 S 15th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.232704162597656,-77.93010711669922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=8kQ79GygGxK-CaDE3uN9b1HTZNA=",201000,3.0,-77.93011,34.232704,RECENTLY_SOLD,305352769,,-1,2.0,1200.0,USA,USD,sqft,,,,,,,,
2732,1970-01-01,SINGLE_FAMILY,8712.0,"1615 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/71111554fa2478eab4d809fab75adbaa-p_e.jpg,218000,3.0,-77.92855,34.24066,RECENTLY_SOLD,54300872,,-1,1.0,1465.0,USA,USD,sqft,True,,,,,,,
2739,1970-01-01,SINGLE_FAMILY,0.25,"615 Anderson St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/fca79ea42a9b28b5b2ab638755332d9e-p_e.jpg,208000,3.0,-77.938736,34.24351,RECENTLY_SOLD,54300304,,-1,1.0,1262.0,USA,USD,acres,True,,,,,,,
2742,1970-01-01,SINGLE_FAMILY,2178.0,"316 McRae St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/18dfcb2ba042e4f692776ec91d21d096-p_e.jpg,215000,3.0,-77.939766,34.24034,RECENTLY_SOLD,54300579,,-1,2.0,1066.0,USA,USD,sqft,True,,,,,,,
2744,1970-01-01,SINGLE_FAMILY,0.12,"109 S 12th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/8bac9175e094b8d70bd629766d639758-p_e.jpg,212000,3.0,-77.93357,34.234924,RECENTLY_SOLD,54302118,,-1,2.0,1224.0,USA,USD,sqft,True,,,,,,,
2745,1970-01-01,SINGLE_FAMILY,0.2,"806 S 16th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/41c3b5b3fe85215c7998400484d876d6-p_e.jpg,219000,3.0,-77.928055,34.22639,RECENTLY_SOLD,54311480,,-1,2.0,1248.0,USA,USD,sqft,True,,,,,,,
2753,1970-01-01,SINGLE_FAMILY,8276.4,"1019 N 8th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/72db0184209f4d2c6517191cf509b5a6-p_e.jpg,215000,3.0,-77.94108,34.248196,RECENTLY_SOLD,54299505,,-1,2.0,1040.0,USA,USD,sqft,True,,,,,,,
2757,1970-01-01,SINGLE_FAMILY,2178.0,"1510 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/876d1eb2af7df6a9b602e458fec17a81-p_e.jpg,206000,2.0,-77.929886,34.240032,RECENTLY_SOLD,54300880,,-1,1.0,1164.0,USA,USD,sqft,True,,,,,,,
2759,1970-01-01,SINGLE_FAMILY,0.28999081726354,"609 N 23rd St, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/8a4e1e13a23362db5ef08afdfc035d5a-p_e.jpg,205000,3.0,-77.920586,34.246662,RECENTLY_SOLD,54299864,,-1,1.0,1330.0,USA,USD,acres,True,,,,,,,
2762,1970-01-01,SINGLE_FAMILY,8712.0,"1106 Fanning St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.244441986083984,-77.93507385253906&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=16b0dU_5i4BZ9ASoPhfEc8i6wU0=",215000,3.0,-77.935074,34.244442,RECENTLY_SOLD,54300681,,-1,2.0,1800.0,USA,USD,sqft,,,,,,,,
2763,1970-01-01,SINGLE_FAMILY,4800.0,"405 S 18th St, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.231689453125,-77.92534637451172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=G_wQp1fk6k1rMszAhgWzVinOt-s=",205000,3.0,-77.92535,34.23169,RECENTLY_SOLD,54310058,,-1,1.0,1196.0,USA,USD,sqft,,,,,,,,
2767,1970-01-01,SINGLE_FAMILY,5183.0,"304 S 15th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.232704162597656,-77.93010711669922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=8kQ79GygGxK-CaDE3uN9b1HTZNA=",201000,3.0,-77.93011,34.232704,RECENTLY_SOLD,305352769,,-1,2.0,1200.0,USA,USD,sqft,,,,,,,,
2772,1970-01-01,SINGLE_FAMILY,8712.0,"1615 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/71111554fa2478eab4d809fab75adbaa-p_e.jpg,218000,3.0,-77.92855,34.24066,RECENTLY_SOLD,54300872,,-1,1.0,1465.0,USA,USD,sqft,True,,,,,,,
2779,1970-01-01,SINGLE_FAMILY,0.25,"615 Anderson St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/fca79ea42a9b28b5b2ab638755332d9e-p_e.jpg,208000,3.0,-77.938736,34.24351,RECENTLY_SOLD,54300304,,-1,1.0,1262.0,USA,USD,acres,True,,,,,,,
2782,1970-01-01,SINGLE_FAMILY,2178.0,"316 McRae St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/18dfcb2ba042e4f692776ec91d21d096-p_e.jpg,215000,3.0,-77.939766,34.24034,RECENTLY_SOLD,54300579,,-1,2.0,1066.0,USA,USD,sqft,True,,,,,,,
2784,1970-01-01,SINGLE_FAMILY,0.12,"109 S 12th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/8bac9175e094b8d70bd629766d639758-p_e.jpg,212000,3.0,-77.93357,34.234924,RECENTLY_SOLD,54302118,,-1,2.0,1224.0,USA,USD,sqft,True,,,,,,,
2785,1970-01-01,SINGLE_FAMILY,0.2,"806 S 16th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/41c3b5b3fe85215c7998400484d876d6-p_e.jpg,219000,3.0,-77.928055,34.22639,RECENTLY_SOLD,54311480,,-1,2.0,1248.0,USA,USD,sqft,True,,,,,,,
2806,1970-01-01,SINGLE_FAMILY,0.15,"1314 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/7a4ce547f2cb9f1af26e560ed5e94ff5-p_e.jpg,235000,3.0,-77.932205,34.239716,RECENTLY_SOLD,54301900,,-1,2.0,1341.0,USA,USD,sqft,True,,,,,,,
2818,1970-01-01,SINGLE_FAMILY,0.07,"622 S 13th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/4f6e5b4abc04bf8a7abd9c072d728d43-p_e.jpg,234900,2.0,-77.932076,34.22793,RECENTLY_SOLD,54311153,,-1,1.0,1025.0,USA,USD,sqft,True,,,,,,,
2839,1970-01-01,SINGLE_FAMILY,0.1,"314 Queen Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/e6fee64b652483d109d25b6c50500583-p_e.jpg,240000,2.0,-77.94401,34.22657,RECENTLY_SOLD,54310777,,-1,1.0,1200.0,USA,USD,sqft,True,,,,,,,
2842,1970-01-01,SINGLE_FAMILY,0.45,"708 Colonial Drive, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/83fd42b7e14783a4e19b190c182c2978-p_e.jpg,225000,3.0,-77.91312,34.22843,RECENTLY_SOLD,54311639,,-1,2.0,1549.0,USA,USD,sqft,True,,,,,,,
2873,1970-01-01,SINGLE_FAMILY,0.19,"410 S 15th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/a5b3403ffc3d5846ac0e380c3dff9090-p_e.jpg,227000,3.0,-77.929855,34.231377,RECENTLY_SOLD,54309681,,-1,2.0,1325.0,USA,USD,sqft,True,,,,,,,
2912,1970-01-01,SINGLE_FAMILY,3027.0,"225 S 12th St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/876b34e4abe7349f646caa647b032bd9-p_e.jpg,225000,2.0,-77.933464,34.232925,RECENTLY_SOLD,54309454,,-1,1.0,1064.0,USA,USD,sqft,True,,,,,,,
2948,1970-01-01,SINGLE_FAMILY,0.12,"706 N 10th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/f6eb014052eb6e9f9175df390dc78677-p_e.jpg,240000,3.0,-77.9366,34.244053,RECENTLY_SOLD,54300691,,-1,2.0,1253.0,USA,USD,sqft,True,,,,,,,
2990,1970-01-01,SINGLE_FAMILY,0.38,"2339 Shirley Road, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/a9f0dabf15c7a26611be5fb98b1a633b-p_e.jpg,240000,3.0,-77.91728,34.24679,RECENTLY_SOLD,54299992,,-1,2.0,1657.0,USA,USD,sqft,True,,,,,,,
3002,1970-01-01,SINGLE_FAMILY,0.06,"1008 Love Alley, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/7f7f989e288dc7bae109c7661d54ef6a-p_e.jpg,239500,3.0,-77.942535,34.247604,RECENTLY_SOLD,54299516,,-1,2.0,1280.0,USA,USD,sqft,True,,,,,,,
3011,1970-01-01,SINGLE_FAMILY,0.15,"715 S 6th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/239eb4d2c28584b391a715082ff5be67-p_e.jpg,235000,3.0,-77.94041,34.226334,RECENTLY_SOLD,54310834,,-1,1.0,1201.0,USA,USD,sqft,True,,,,,,,
3018,1970-01-01,SINGLE_FAMILY,0.05,"402 S 5th Avenue, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/1399a3d9ee445b38b6bc2b1e68e4dd3d-p_e.jpg,240000,3.0,-77.942986,34.23059,RECENTLY_SOLD,54309161,,-1,2.0,1378.0,USA,USD,sqft,True,,,,,,,
3019,1970-01-01,SINGLE_FAMILY,0.13,"1411 Norman Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/389e5220bec857ccfbf66cb9ab0bb529-p_e.jpg,239000,3.0,-77.93013,34.231354,RECENTLY_SOLD,54309680,,-1,2.0,1269.0,USA,USD,sqft,True,,,,,,,
3037,1970-01-01,SINGLE_FAMILY,0.26,"1904 Lingo Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/ef5782db8a10fb5d6f8ba4410e45cb77-p_e.jpg,228065,5.0,-77.92439,34.227734,RECENTLY_SOLD,54311596,,-1,2.0,1539.0,USA,USD,sqft,True,,,,,,,
3045,1970-01-01,SINGLE_FAMILY,2613.0,"502 S 7th St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/2b2f478f011e5e6cdf66c301dae5a5c7-p_e.jpg,240000,2.0,-77.94015,34.22954,RECENTLY_SOLD,54309268,,-1,1.0,1270.0,USA,USD,sqft,True,,,,,,,
3049,1970-01-01,SINGLE_FAMILY,2265.0,"301 S 6th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23201370239258,-77.94124603271484&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=uylIBVBxYCe9LcgFSVSzgQnkktM=",232000,2.0,-77.941246,34.232014,RECENTLY_SOLD,54309023,,-1,1.0,1058.0,USA,USD,sqft,,,,,,,,
3081,1970-01-01,SINGLE_FAMILY,0.07,"211 Castle Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/8fe363d75629226213d3059da0ec3575-p_e.jpg,240000,2.0,-77.94595,34.22812,RECENTLY_SOLD,54310511,,-1,3.0,1496.0,USA,USD,sqft,True,,,,,,,
3085,1970-01-01,SINGLE_FAMILY,2818.0,"1009 Campbell St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.24281311035156,-77.9365005493164&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=iQ2hYFrSCPA4Af53yBUF2RnReRY=",230000,3.0,-77.9365,34.242813,RECENTLY_SOLD,337951417,,-1,2.5,1504.0,USA,USD,sqft,,,,,,,,
3086,1970-01-01,SINGLE_FAMILY,0.06,"1009 Campbell Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/a6d08e350aa5ee932dc99ac69fcfdb82-p_e.jpg,230000,3.0,-77.93663,34.242805,RECENTLY_SOLD,54300742,,-1,3.0,1500.0,USA,USD,sqft,True,,,,,,,
3087,1970-01-01,SINGLE_FAMILY,0.06,"720 S 9th St, ",https://photos.zillowstatic.com/fp/2558027f03fa63b280c6a46e9844942a-p_e.jpg,235000,3.0,-77.93714,34.226418,PENDING,54311363,ACCEPTING_BACKUPS,-1,3.0,1438.0,USA,USD,sqft,True,,,BUILDER_SPEC,,True,,True
3132,1970-01-01,SINGLE_FAMILY,0.11,"1927 Nun Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/4ba9f8ec0c17c158c62ec0ded00f9e15-p_e.jpg,237400,2.0,-77.92273,34.232586,RECENTLY_SOLD,54309979,,-1,1.0,1332.0,USA,USD,sqft,True,,,,,,,
3135,1970-01-01,SINGLE_FAMILY,0.09,"1909 Wolcott Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/43a3febf119baee600f6d3a14e359567-p_e.jpg,230000,2.0,-77.92391,34.236023,RECENTLY_SOLD,54302475,,-1,1.0,1138.0,USA,USD,sqft,True,,,,,,,
3170,1970-01-01,SINGLE_FAMILY,0.22,"2223 Brandon Road, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/b960fb092e577ae61af1324ae38b39b0-p_e.jpg,230000,3.0,-77.92127,34.24545,RECENTLY_SOLD,54299936,,-1,2.0,1891.0,USA,USD,sqft,True,,,,,,,
3173,1970-01-01,SINGLE_FAMILY,9104.0,"1012 Campbell St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.24234390258789,-77.9363784790039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=W1rylhDBNQuk7Ocqz0ecX6lCDAs=",224900,3.0,-77.93638,34.242344,RECENTLY_SOLD,54300787,,-1,1.0,1211.0,USA,USD,sqft,,,,,,,,
3205,1970-01-01,SINGLE_FAMILY,0.11,"709 Solomon Alley, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/52f75012564ba06eca5055c730010ceb-p_e.jpg,236000,3.0,-77.93878,34.226738,RECENTLY_SOLD,54310882,,-1,2.0,1302.0,USA,USD,sqft,True,,,,,,,
3227,1970-01-01,SINGLE_FAMILY,0.08,"1208 Chestnut Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/4e4168d850f0c9ad98b5cb5928a8458c-p_e.jpg,229000,3.0,-77.93393,34.2386,RECENTLY_SOLD,54301992,,-1,2.0,1125.0,USA,USD,sqft,True,,,,,,,
3239,1970-01-01,SINGLE_FAMILY,0.15,"1613 Dock Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/8bf2dfcccdc23dd69b898b31f2ec8811-p_e.jpg,222900,3.0,-77.92804,34.236095,RECENTLY_SOLD,2092920761,,-1,2.0,1300.0,USA,USD,sqft,True,,,,,,,
3270,1970-01-01,SINGLE_FAMILY,4356.0,"1508 Ann St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23290252685547,-77.9291763305664&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=gmNS8Xr7vzLaKHknVugj4zEXQj4=",240000,2.0,-77.92918,34.232903,RECENTLY_SOLD,54309636,,-1,1.0,1058.0,USA,USD,sqft,,,,,,,,
3271,1970-01-01,SINGLE_FAMILY,7405.0,"2114 Dexter St, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23080062866211,-77.92008209228516&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Niqk7ROd_wQmO_uGup1TwKTBtog=",234000,3.0,-77.92008,34.2308,RECENTLY_SOLD,54310270,,-1,2.0,1027.0,USA,USD,sqft,,,,,,,,
3284,1970-01-01,SINGLE_FAMILY,6534.0,"2501 Chestnut St, Wilmington, NC 28405","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.2412223815918,-77.91477966308594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=qKLLiYNQ0DUOEYGgWbD4Tmi1sgA=",232000,3.0,-77.91478,34.241222,RECENTLY_SOLD,54301271,,-1,2.0,1650.0,USA,USD,sqft,,,,,,,,
3363,1970-01-01,SINGLE_FAMILY,2613.0,"614 Campbell St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/e220c36d223ea235cfcda585dc859508-p_e.jpg,234000,3.0,-77.94192,34.242496,RECENTLY_SOLD,122928435,,-1,2.5,1450.0,USA,USD,sqft,True,,,,,,,
3381,1970-01-01,SINGLE_FAMILY,7405.0,"2308 Gibson Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23213195800781,-77.91758728027344&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HbIsbR3vAyULo2rpVMuZGrKqGCU=",223000,3.0,-77.91759,34.232132,RECENTLY_SOLD,54310464,,-1,2.0,1260.0,USA,USD,sqft,,,,,,,,
3414,1970-01-01,SINGLE_FAMILY,6534.0,"511 N 5th Ave, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/1444a4add3cbd10b0a659f80bc0f9680-p_e.jpg,225000,2.0,-77.9445,34.241875,RECENTLY_SOLD,54300428,,-1,2.0,1450.0,USA,USD,sqft,True,,,,,,,
3423,1970-01-01,SINGLE_FAMILY,3049.2,"121 N 8th St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/29b13f2537559ccbc89013d28492e293-p_e.jpg,424900,3.0,-77.93983,34.23814,PENDING,54301690,,-1,2.0,1843.0,USA,USD,sqft,True,True,,,,,,
3431,1970-01-01,SINGLE_FAMILY,6534.0,"210 S 17th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23396682739258,-77.92762756347656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_bg52M8CAGhwnFccn2U66yFPm8E=",225000,3.0,-77.92763,34.233967,RECENTLY_SOLD,54309790,,-1,2.0,1413.0,USA,USD,sqft,,,,,,,,
3497,1970-01-01,SINGLE_FAMILY,3728.0,"2009 Creecy Ave, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/54200c9c8b980a2c925842e956c57cb9-p_e.jpg,235000,3.0,-77.92226,34.23457,RECENTLY_SOLD,54302625,,-1,1.0,1286.0,USA,USD,sqft,True,,,,,,,
3503,1970-01-01,SINGLE_FAMILY,3920.0,"1923 Wolcott Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.236083984375,-77.92314910888672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dFWmVHnyt6qSyw_ecpYin2s60eE=",225000,3.0,-77.92315,34.236084,RECENTLY_SOLD,54302481,,-1,2.0,1750.0,USA,USD,sqft,,,,,,,,
3512,1970-01-01,SINGLE_FAMILY,3920.0,"1812 Perry Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23625946044922,-77.92520904541016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UYo4FVm1BfGO0jX2ADUZJxF8ROw=",235000,2.0,-77.92521,34.23626,RECENTLY_SOLD,54302453,,-1,2.0,1115.0,USA,USD,sqft,,,,,,,,
3514,1970-01-01,SINGLE_FAMILY,5227.0,"1804 Perry Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23625564575195,-77.92557525634766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=2I0XWqOBywoRSXZ_cF1PJWOh5qU=",226000,3.0,-77.925575,34.236256,RECENTLY_SOLD,54302455,,-1,2.0,1729.0,USA,USD,sqft,,,,,,,,
3519,1970-01-01,SINGLE_FAMILY,5227.0,"1806 Ann St, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.232791900634766,-77.92533874511719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=bcDRQRuMTpiIqLqjpTfrSdCi3EM=",231500,2.0,-77.92534,34.23279,RECENTLY_SOLD,54310002,,-1,2.0,1411.0,USA,USD,sqft,,,,,,,,
3522,1970-01-01,SINGLE_FAMILY,3920.0,"2003 Perry Ave, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/863aea5d0062c750ec0b96b585c99483-p_e.jpg,222500,2.0,-77.92285,34.23689,RECENTLY_SOLD,54302406,,-1,2.0,1108.0,USA,USD,sqft,True,,,,,,,
3523,1970-01-01,SINGLE_FAMILY,2178.0,"617 Campbell St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.24285888671875,-77.94178771972656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=z1Yl2Wt8FuKq6KAEnKAWpN2qw1A=",237000,3.0,-77.94179,34.24286,RECENTLY_SOLD,54300176,,-1,3.0,1225.0,USA,USD,sqft,,,,,,,,
3540,1970-01-01,SINGLE_FAMILY,2613.0,"113 S 8th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23433303833008,-77.93891906738281&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=C717RDdDJdamBJwjaDbQ630JKWk=",226000,2.0,-77.93892,34.234333,RECENTLY_SOLD,54308769,,-1,2.0,1092.0,USA,USD,sqft,,,,,,,,
3567,1970-01-01,SINGLE_FAMILY,5227.0,"708 S 5th Ave, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.22651290893555,-77.94268035888672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=J6vqUxAaN2LtJ8lXCGeJ2cSpJcM=",260000,2.0,-77.94268,34.226513,RECENTLY_SOLD,54310794,,-1,2.0,1464.0,USA,USD,sqft,,,,,,,,
3589,1970-01-01,SINGLE_FAMILY,0.22,"318 N 27th Street, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/bcf7b08d68cbe1c7e47f2a030bbce502-p_e.jpg,259000,3.0,-77.91198,34.243443,RECENTLY_SOLD,54301189,,-1,2.0,1436.0,USA,USD,sqft,True,,,,,,,
